timestamps,TP9,AF7,AF8,TP10,Right AUX
1607281241.662,-166.992,-1.953,113.281,-145.508,19.043
1607281241.666,-162.598,-29.785,105.469,-139.160,17.090
1607281241.670,-124.023,-41.016,90.820,-90.820,46.387
1607281241.674,-103.027,-39.062,97.656,-68.359,116.211
1607281241.678,-106.934,-40.527,107.422,-83.984,77.637
1607281241.682,-86.914,-32.715,101.562,-82.031,18.066
1607281241.685,-54.199,-18.555,102.051,-41.504,32.227
1607281241.689,-28.809,-12.695,95.215,-2.441,53.711
1607281241.693,-27.832,-22.461,76.660,-3.418,51.758
1607281241.697,-22.461,-30.762,71.777,-6.836,17.578
1607281241.701,4.395,-32.715,80.566,20.996,-3.906
1607281241.705,35.156,-39.551,78.613,61.523,19.043
1607281241.709,32.715,-35.156,70.801,58.594,56.152
1607281241.713,26.855,-24.414,67.871,45.898,28.809
1607281241.717,45.410,-23.438,60.059,63.477,10.742
1607281241.721,74.707,-23.438,50.781,96.191,28.809
1607281241.725,81.543,-17.090,53.223,100.586,29.297
1607281241.728,78.613,-9.277,55.664,87.891,-20.508
1607281241.732,88.379,-14.160,41.504,103.027,-16.113
1607281241.736,109.375,-15.625,31.250,129.883,36.621
1607281241.740,112.793,-13.184,41.504,120.605,2.930
1607281241.744,95.703,-8.789,52.246,95.215,17.090
1607281241.748,93.750,-5.859,45.898,94.238,13.672
1607281241.752,116.699,0.000,41.016,120.117,11.719
1607281241.756,128.418,8.301,37.109,143.066,76.660
1607281241.760,104.004,3.906,42.480,121.094,48.828
1607281241.764,96.680,-0.977,44.434,108.398,-1.465
1607281241.767,115.723,0.488,37.598,132.324,71.289
1607281241.771,125.000,3.906,39.551,148.438,113.281
1607281241.775,96.680,7.324,33.203,109.863,115.234
1607281241.779,74.707,12.695,25.391,83.984,61.035
1607281241.783,83.984,14.160,23.438,92.285,22.461
1607281241.787,98.145,11.719,24.414,91.309,86.426
1607281241.791,89.355,11.719,31.738,73.730,58.594
1607281241.795,70.801,8.789,22.949,53.711,8.789
1607281241.799,70.312,7.324,23.926,62.012,20.508
1607281241.803,84.961,12.207,42.969,90.332,20.508
1607281241.807,83.496,11.230,46.387,97.656,23.438
1607281241.810,62.012,14.648,40.527,72.266,62.988
1607281241.814,67.383,28.809,39.062,73.730,54.688
1607281241.818,83.496,26.855,38.574,94.238,-44.922
1607281241.822,79.102,18.066,24.902,92.285,-29.297
1607281241.826,63.477,23.438,20.508,80.078,20.996
1607281241.830,52.246,18.555,33.691,70.312,42.480
1607281241.834,65.430,17.578,41.016,96.191,41.016
1607281241.838,81.055,27.832,41.016,132.812,-17.578
1607281241.842,62.988,28.809,43.457,123.047,22.949
1607281241.846,49.805,30.273,38.086,92.285,-1.465
1607281241.850,59.082,27.832,28.809,74.707,14.160
1607281241.853,75.195,24.414,32.715,85.938,53.711
1607281241.857,85.449,31.250,32.227,83.496,7.812
1607281241.861,62.988,33.691,14.648,26.367,46.387
1607281241.865,35.156,23.926,20.996,-19.043,31.250
1607281241.869,45.898,20.020,41.016,6.836,2.930
