TP9,AF7,AF8,TP10,Right AUX,wordClass
53.223,27.832,24.902,54.688,40.527,90
31.738,33.203,28.809,19.531,23.438,90
19.043,36.621,32.715,-2.93,50.293,90
39.062,38.086,33.691,23.926,61.523,90
49.805,34.18,26.855,55.664,27.832,90
37.598,32.227,30.762,43.945,12.695,90
19.531,34.668,36.621,11.719,-14.16,90
16.113,26.367,26.855,9.766,7.324,90
38.574,20.996,21.484,46.875,16.602,90
34.18,25.391,23.926,42.48,-15.137,90
10.254,30.762,27.344,1.465,21.973,90
11.23,33.203,28.320,-1.465,50.293,90
37.598,31.25,24.902,37.109,52.246,90
46.387,30.762,26.367,52.734,50.781,90
20.996,30.762,31.250,11.23,2.441,90
11.719,25.391,28.320,-5.859,10.742,90
32.227,21.973,24.414,28.809,73.73,90
45.898,18.066,22.949,51.27,84.961,90
29.785,23.926,30.273,24.414,29.785,90
19.043,34.18,39.551,3.418,-42.48,90
27.832,28.809,31.738,17.09,-16.602,90
41.992,20.996,20.508,46.875,25.879,90
35.645,27.832,27.344,32.227,19.531,90
21.484,36.133,32.715,0.0,4.883,90
23.926,29.297,26.367,11.719,6.836,90
39.062,20.996,19.531,46.387,21.484,90
35.156,22.461,21.973,44.434,7.324,90
18.066,29.297,29.785,8.301,22.461,90
19.043,31.738,31.738,5.859,39.062,90
44.434,27.832,26.855,45.898,-18.555,90
54.688,23.926,26.367,58.105,-17.578,90
34.668,33.691,34.180,22.949,26.367,90
28.32,39.551,37.598,8.301,-0.488,90
39.062,29.297,28.809,30.762,28.32,90
54.688,25.391,26.367,56.641,56.152,90
38.086,25.391,33.203,27.832,10.254,90
15.137,26.855,35.645,-3.906,27.832,90
25.391,31.25,33.691,14.16,73.73,90
47.852,31.738,33.691,53.711,80.078,90
38.086,28.32,37.109,43.457,64.453,90
13.184,29.297,36.133,2.93,8.301,90
19.531,34.668,35.645,9.766,13.184,90
49.805,33.203,33.203,51.758,20.508,90
42.48,25.879,26.855,51.758,41.016,90
9.277,24.414,27.344,1.465,57.617,90
11.23,24.902,29.297,-9.277,15.137,90
38.086,27.344,29.297,34.668,35.645,90
46.875,27.832,24.414,55.176,47.852,111
29.785,30.273,29.785,21.484,10.742,111
21.973,28.32,35.645,0.488,-1.953,111
38.086,26.367,27.832,22.949,51.758,111
58.105,26.855,25.391,54.688,85.938,111
40.527,28.32,30.273,34.668,79.102,111
16.113,31.25,32.715,-0.977,65.43,111
24.902,27.344,30.273,12.695,21.484,111
52.734,28.809,31.738,58.594,39.551,111
47.852,36.133,37.109,53.223,52.246,111
13.672,32.715,29.785,5.859,39.551,111
16.113,28.32,23.438,2.93,39.062,111
50.293,24.414,24.902,42.969,9.277,111
56.641,29.785,24.902,52.246,30.273,111
30.762,37.598,29.785,12.695,78.613,111
23.438,39.551,33.691,3.418,-35.645,111
45.898,34.18,29.785,39.551,-64.453,111
53.223,28.809,28.320,55.664,14.648,111
28.809,28.809,30.762,21.484,-19.043,111
16.113,32.715,32.227,-2.441,-20.508,111
30.762,35.156,35.156,23.926,82.031,111
55.176,30.273,35.645,60.547,54.688,111
34.668,25.879,29.297,30.762,9.766,111
7.812,27.344,23.926,-8.789,30.762,111
17.09,27.344,24.414,6.348,28.32,111
37.109,22.949,23.926,44.922,21.973,111
33.691,26.367,25.391,39.062,76.172,111
5.371,28.809,29.785,-4.395,57.617,111
3.906,26.855,28.809,-8.301,0.977,111
33.203,30.273,29.297,33.691,46.387,111
38.574,30.762,31.250,47.852,41.504,111
19.531,32.715,36.133,13.184,42.969,111
15.137,37.109,38.086,-3.418,14.648,111
30.273,29.785,26.855,20.996,-17.578,111
43.457,23.926,20.996,48.828,22.949,111
20.996,25.879,26.367,18.066,17.09,111
4.883,27.832,28.809,-13.672,1.465,111
17.578,27.344,23.926,6.836,0.488,111
32.227,25.391,24.902,44.434,52.246,111
23.438,27.832,31.250,30.762,38.574,111
12.207,32.715,38.086,-2.93,-19.043,111
12.695,28.809,33.203,-1.953,0.488,111
40.039,31.25,30.273,43.457,19.531,111
41.992,32.715,32.227,46.387,1.953,111
3.906,27.832,27.344,-7.812,53.711,111
3.418,26.367,25.879,-8.301,41.992,111
33.203,24.902,24.902,31.25,64.453,111
45.898,30.273,28.320,46.875,98.145,111
19.531,33.691,35.156,10.742,3.906,111
6.348,31.25,37.598,-6.836,53.223,111
25.879,29.297,32.227,20.508,59.082,111
47.852,33.203,31.738,48.828,65.918,111
36.133,35.645,38.574,29.297,59.57,71
10.254,26.855,30.762,-7.324,12.207,71
20.508,25.879,23.926,2.441,10.254,71
46.875,29.785,22.461,40.527,21.973,71
41.504,35.156,25.879,36.133,56.641,71
14.16,35.645,28.320,-4.395,32.715,71
19.531,35.156,32.715,2.441,29.785,71
48.828,34.18,34.180,42.48,70.801,71
41.016,29.785,26.367,39.062,32.227,71
17.578,29.297,28.809,6.348,45.41,71
18.555,32.227,31.738,-0.488,41.992,71
41.992,31.25,28.320,29.297,33.203,71
55.176,28.32,31.250,51.758,63.965,71
29.297,30.273,31.738,19.043,42.48,71
17.578,31.738,28.320,-8.789,48.34,71
43.945,34.18,30.762,24.902,22.949,71
55.664,29.785,25.879,56.152,-42.48,71
31.738,27.344,25.879,23.438,-53.711,71
16.113,34.668,30.273,-8.789,-12.695,71
28.32,35.156,27.344,9.766,13.184,71
51.758,32.715,22.949,49.805,46.875,71
41.992,39.551,25.391,40.039,45.898,71
14.648,38.574,32.715,5.371,20.508,71
20.996,34.668,30.273,10.254,26.855,71
46.875,30.762,26.367,45.41,47.852,71
44.434,28.809,32.227,50.781,12.695,71
18.066,32.715,36.133,7.324,-46.387,71
11.719,31.738,35.645,-4.883,-30.273,71
37.109,30.273,36.621,33.203,-3.906,71
43.945,25.879,29.297,50.293,20.996,71
19.043,29.785,25.879,15.137,38.086,71
6.348,32.715,30.762,-8.789,24.414,71
20.02,24.902,26.367,10.254,69.336,71
41.992,20.996,23.926,45.898,55.176,71
27.832,22.949,30.273,29.785,23.438,71
12.695,30.762,32.715,-2.93,11.719,71
29.297,29.785,30.273,12.207,12.695,71
47.363,24.902,30.762,53.711,41.504,71
41.992,28.809,33.691,49.316,49.805,71
23.926,36.621,40.527,13.184,51.758,71
20.02,36.621,41.504,14.16,14.16,71
34.18,27.832,26.367,41.992,34.18,71
38.086,24.414,23.438,47.363,46.387,71
16.113,27.344,28.809,14.16,-9.277,71
13.184,29.785,30.273,0.977,34.18,71
38.086,25.879,29.297,35.156,48.828,71
56.641,24.414,29.785,63.965,18.555,71
40.039,29.297,33.203,32.227,12.207,71
26.855,32.227,34.668,8.301,27.344,71
47.852,38.086,35.645,34.668,45.41,71
61.035,34.18,27.344,60.059,36.133,71
37.109,27.344,25.879,35.645,-6.836,106
17.578,30.273,31.250,0.488,-25.391,106
26.367,27.832,30.273,8.301,51.27,106
47.363,20.508,26.367,46.875,70.801,106
50.293,24.414,29.297,48.828,57.617,106
26.367,31.25,33.203,9.277,55.176,106
15.625,28.809,33.203,2.441,49.316,106
39.062,27.832,27.344,39.551,91.797,106
45.41,26.855,25.391,56.152,62.012,106
24.414,33.691,39.551,26.367,41.016,106
11.23,33.203,38.574,3.418,18.066,106
23.438,24.414,25.879,20.02,-10.254,106
42.48,25.391,29.297,51.758,-6.836,106
29.785,32.227,35.156,25.879,20.508,106
12.695,35.156,35.645,-13.184,34.18,106
23.926,31.738,28.809,4.395,45.898,106
46.875,32.227,24.902,47.363,82.031,106
36.621,31.738,29.297,36.621,24.902,106
14.16,28.809,35.645,3.418,-5.371,106
19.043,31.25,33.203,6.836,12.207,106
48.828,32.227,27.344,47.852,24.902,106
56.641,38.574,35.156,57.617,51.27,106
24.414,40.039,40.527,18.555,15.625,106
11.23,31.738,32.227,0.977,-37.109,106
38.086,33.203,28.320,33.691,26.367,106
53.223,35.645,28.320,56.152,77.148,106
27.344,37.109,33.691,22.461,3.906,106
12.695,36.133,35.156,0.0,-17.578,106
36.621,32.227,31.738,32.227,14.16,106
57.129,28.32,29.785,61.523,23.926,106
37.598,28.32,31.250,33.203,-39.551,106
9.766,27.344,32.227,-3.906,-20.996,106
20.02,28.32,29.785,11.23,27.344,106
54.688,34.668,34.180,57.617,36.621,106
43.457,32.715,31.738,41.016,44.922,106
10.742,27.344,27.344,-3.906,38.574,106
15.137,30.273,28.320,0.488,45.898,106
44.434,30.273,30.273,42.48,6.836,106
50.781,31.738,29.297,49.316,31.25,106
19.531,33.691,29.785,5.859,113.77,106
12.695,32.227,30.273,-5.859,103.027,106
43.945,32.227,28.320,36.133,58.105,106
53.223,31.738,28.809,56.641,5.371,106
33.203,40.527,36.133,23.926,23.926,106
20.508,38.574,33.691,-2.441,64.941,106
29.785,27.344,24.902,14.648,48.828,106
48.828,26.855,24.902,46.387,81.543,106
31.25,30.273,29.785,28.809,87.891,106
13.672,30.273,35.156,1.465,48.828,106
27.832,29.785,32.227,17.09,29.785,106
46.875,26.855,28.320,52.246,-2.93,106
37.598,28.809,30.273,45.898,31.25,111
15.625,30.762,33.203,4.395,28.32,111
11.719,23.926,31.738,-5.859,-22.949,111
40.527,29.785,31.250,36.621,-30.762,111
50.293,33.691,33.691,57.129,-27.832,111
18.066,27.344,27.832,14.648,-3.418,111
6.836,29.297,27.344,-2.93,-13.672,111
30.762,26.855,27.832,30.762,41.016,111
53.711,30.762,30.273,60.059,81.543,111
30.273,35.645,36.621,31.25,22.949,111
15.137,32.715,36.133,2.441,-8.301,111
29.297,28.32,33.691,23.438,14.16,111
48.34,25.391,30.762,57.129,60.059,111
41.992,32.715,37.598,43.457,52.734,111
12.695,32.227,37.598,3.418,23.438,111
15.137,27.832,28.320,0.0,-5.859,111
43.945,30.273,23.438,41.504,50.293,111
36.621,28.809,26.855,45.41,64.453,111
18.555,35.645,33.203,9.277,45.898,111
22.461,39.551,31.250,3.906,57.129,111
45.41,28.809,28.320,40.527,29.785,111
51.758,28.32,27.832,55.176,39.551,111
25.391,31.25,32.227,16.602,40.527,111
11.23,25.879,33.203,-6.348,-52.734,111
30.762,27.344,32.227,23.438,-23.926,111
50.293,27.832,32.715,55.664,18.066,111
24.414,25.879,29.785,22.949,12.207,111
1.953,29.297,29.297,-9.277,46.875,111
18.066,27.832,28.320,17.578,31.25,111
49.805,24.414,25.391,57.129,28.32,111
42.48,27.832,29.785,36.133,82.031,111
18.066,31.738,33.691,-5.371,20.02,111
27.344,32.227,36.133,8.301,-71.289,111
55.664,29.297,32.715,51.27,20.508,111
51.27,26.367,28.320,41.016,85.938,111
26.855,33.691,33.203,4.395,9.766,111
22.949,34.18,30.273,2.441,7.324,111
45.898,28.809,27.832,38.086,-2.441,111
55.176,26.367,27.344,52.246,48.828,111
32.227,34.668,30.762,18.066,98.633,111
22.461,37.598,30.273,0.488,41.016,111
42.969,32.227,26.855,27.832,35.645,111
60.547,32.715,29.297,62.012,-20.02,111
35.156,29.785,28.320,29.785,-44.922,111
20.02,31.738,29.785,-4.883,-7.812,111
36.133,38.574,29.297,13.672,44.922,111
54.199,33.203,23.926,48.828,51.758,111
46.875,29.785,28.320,39.062,31.25,111
26.855,34.18,31.250,0.977,21.484,111
29.297,33.691,29.297,8.789,15.137,111
47.363,29.785,30.273,44.922,4.883,111
48.34,30.762,31.738,46.875,19.531,111
29.785,35.645,33.203,11.23,25.879,148
30.273,37.598,39.551,2.441,48.34,148
47.363,31.25,30.762,25.391,23.926,148
50.293,31.25,23.926,40.527,0.0,148
31.25,35.156,32.227,15.625,37.598,148
17.09,32.715,34.180,-11.719,34.668,148
30.273,30.273,31.250,16.113,14.16,148
47.852,27.344,27.832,50.781,42.969,148
28.32,28.32,31.738,23.926,12.207,148
9.277,30.273,33.691,-7.812,-21.484,148
19.531,30.762,32.227,8.301,-28.809,148
41.504,25.391,27.344,46.875,-16.602,148
39.062,30.762,32.715,41.992,37.109,148
15.625,32.715,38.086,0.0,47.363,148
8.301,23.438,24.902,-10.742,31.738,148
32.715,23.438,21.484,24.902,30.273,148
39.551,25.391,29.785,36.133,41.992,148
12.207,24.902,34.668,-2.93,38.086,148
6.836,23.438,35.156,-12.207,-0.488,148
26.855,21.973,32.715,27.832,0.0,148
41.016,22.461,31.738,46.387,51.758,148
26.367,28.32,38.574,18.066,40.527,148
8.789,31.738,39.062,0.0,-12.207,148
20.02,27.344,27.832,18.066,-12.695,148
50.781,27.344,30.273,58.105,83.984,148
34.668,27.832,33.691,39.551,67.383,148
4.883,23.926,27.832,-8.301,53.223,148
14.648,21.484,27.832,-0.488,104.492,148
40.039,20.02,26.367,41.504,75.684,148
39.062,26.367,28.320,42.48,16.602,148
13.672,30.762,35.156,3.906,-30.273,148
13.672,29.785,31.738,0.488,-27.832,148
41.504,28.32,26.855,38.574,50.781,148
51.27,29.785,29.785,53.223,69.336,148
33.691,33.691,30.273,19.531,31.738,148
36.133,34.668,36.621,15.625,53.711,148
39.551,27.832,34.180,35.156,62.5,148
37.598,19.531,26.855,43.945,46.387,148
31.738,28.809,33.691,25.879,-15.137,148
14.648,33.203,30.762,-4.883,-59.57,148
21.973,24.902,27.344,11.23,-24.902,148
48.828,22.461,29.297,57.617,15.625,148
37.109,26.367,33.203,39.062,18.555,148
14.16,28.809,37.109,-3.906,42.969,148
24.902,27.344,32.227,5.859,41.016,148
46.387,24.902,25.879,41.992,55.664,148
36.621,24.902,27.344,39.551,66.406,148
17.578,27.832,33.691,5.859,56.641,148
12.207,21.484,30.273,-2.441,42.48,148
27.832,19.043,23.438,28.32,40.039,148
39.062,25.391,24.902,50.781,59.082,148
20.02,27.832,28.320,18.066,49.805,38
11.23,26.367,32.715,-1.953,65.43,38
31.738,26.855,33.203,28.809,76.66,38
53.223,26.855,30.273,60.547,41.992,38
36.621,31.738,37.109,38.574,69.336,38
16.113,33.691,40.527,4.395,43.945,38
18.555,25.879,28.320,10.742,18.066,38
41.504,25.879,23.926,45.41,63.965,38
38.574,31.738,29.297,33.691,4.395,38
15.625,33.691,29.297,-4.883,-23.926,38
23.926,32.227,26.855,7.324,46.875,38
56.152,31.25,26.855,53.223,60.547,38
59.082,34.18,28.809,55.176,83.496,38
28.809,36.621,27.832,13.672,18.066,38
27.832,36.133,29.297,7.324,-18.555,38
54.688,34.18,32.715,45.898,41.504,38
55.664,30.762,24.902,55.176,46.387,38
30.273,32.227,25.391,11.719,25.879,38
20.02,32.715,27.832,-6.348,-16.113,38
38.574,29.297,26.855,25.879,-33.203,38
53.223,27.344,26.855,51.27,-4.883,38
29.785,27.832,27.832,24.902,12.207,38
10.742,30.273,31.250,-1.465,41.016,38
25.879,34.668,39.551,16.113,34.18,38
43.945,31.25,35.645,52.246,12.207,38
27.832,26.367,28.809,37.109,16.113,38
5.859,25.879,30.273,-5.859,4.395,38
9.277,27.832,29.297,-3.418,91.309,38
37.109,27.344,27.344,37.598,103.516,38
40.039,25.879,29.297,47.852,87.402,38
14.16,32.715,31.738,8.789,60.059,38
9.277,35.645,29.297,-5.859,20.02,38
31.738,29.785,25.391,30.762,69.336,38
49.316,30.273,27.832,58.594,39.551,38
32.715,35.156,34.668,27.832,-19.531,38
9.766,29.297,30.762,-6.348,34.668,38
21.973,28.809,26.855,16.113,47.363,38
47.363,30.762,28.809,54.688,57.617,38
30.273,27.832,33.203,32.715,53.223,38
14.648,28.32,36.133,-1.465,26.367,38
29.785,28.32,34.180,12.695,-22.949,38
50.293,25.879,26.855,48.828,-35.156,38
49.805,27.344,32.227,45.41,19.531,38
28.32,34.18,42.969,11.719,47.363,38
17.09,31.25,35.156,6.836,51.758,38
39.062,24.902,24.902,44.434,62.012,38
49.805,23.438,29.297,60.547,55.664,38
24.414,29.785,34.668,19.531,27.832,38
14.16,33.691,31.250,1.465,6.348,38
36.621,32.715,33.203,38.086,-15.625,38
56.152,30.762,35.645,63.965,36.621,38
26.367,27.832,31.250,24.414,73.242,38
7.324,31.738,31.738,-5.371,10.254,17
35.156,35.156,34.180,18.066,-11.719,17
56.641,31.25,33.203,51.27,48.828,17
36.133,28.32,34.668,32.715,39.062,17
15.137,31.738,37.598,0.0,-19.531,17
26.367,35.156,35.645,4.883,1.953,17
47.363,32.715,30.273,39.062,23.926,17
43.945,33.203,29.785,38.574,7.324,17
21.484,38.086,33.691,-3.418,-4.883,17
13.672,39.062,31.250,-13.672,-20.02,17
44.434,38.086,31.250,29.785,30.762,17
65.43,37.598,36.133,57.129,75.684,17
29.297,33.691,33.203,11.719,41.992,17
8.301,30.273,30.762,-16.113,56.152,17
31.738,28.32,29.297,17.09,27.344,17
49.805,28.32,28.320,50.293,-22.949,17
26.367,29.785,32.715,21.484,-17.578,17
6.836,33.203,35.156,-11.23,-26.367,17
21.973,31.738,33.203,10.742,8.301,17
42.48,24.902,25.879,45.898,16.113,17
30.762,23.926,28.320,29.297,66.406,17
10.254,27.344,33.203,-6.836,19.531,17
21.484,31.25,31.250,7.812,-47.852,17
49.805,30.762,33.203,52.734,3.418,17
41.992,24.902,27.344,43.945,9.277,17
11.719,25.879,24.902,-1.953,-6.836,17
10.254,29.297,29.297,-6.348,42.969,17
37.109,29.297,28.809,34.18,21.973,17
49.316,28.809,26.855,54.199,45.898,17
21.973,27.344,29.785,13.672,157.715,17
9.766,25.391,31.250,-7.324,99.609,17
29.785,24.902,26.367,21.484,40.039,17
49.805,24.414,26.855,53.711,77.637,17
37.109,24.414,32.715,37.598,41.992,17
26.855,34.668,37.598,11.23,-10.254,17
40.039,34.18,34.668,24.414,6.836,17
46.387,21.484,22.949,54.688,42.48,17
35.645,23.926,23.438,42.48,34.18,17
12.695,24.902,30.762,1.465,1.465,17
13.184,21.484,28.320,8.789,-3.418,17
38.574,22.461,24.902,44.434,23.438,17
37.109,30.762,23.926,36.621,54.688,17
11.23,36.133,27.832,-0.977,-9.766,17
2.93,32.715,31.250,-11.23,-35.156,17
20.02,27.832,24.414,18.555,43.945,17
36.621,25.879,26.855,45.41,48.34,17
18.555,27.832,31.738,17.578,18.555,17
3.906,30.762,32.227,-0.488,-2.93,17
23.438,28.809,30.273,22.949,-17.578,17
51.758,33.203,29.785,55.176,16.602,17
36.133,36.621,36.621,37.598,39.551,17
2.93,30.762,31.250,-8.301,28.32,17
10.742,28.809,26.367,0.488,-3.906,12
41.992,28.809,27.344,43.945,17.578,12
37.109,26.855,29.785,40.039,97.168,12
10.742,24.902,35.156,4.395,69.336,12
12.695,26.367,34.668,6.348,39.551,12
42.969,27.344,31.250,49.316,36.133,12
50.293,26.855,32.715,56.641,-12.207,12
26.367,30.273,37.598,18.066,-3.418,12
25.391,34.18,39.551,6.348,-32.715,12
41.016,26.367,30.273,32.715,21.973,12
47.363,20.02,28.320,53.223,63.477,12
26.367,23.926,31.738,18.066,0.0,12
8.789,24.414,32.715,-6.348,44.434,12
26.367,27.344,34.180,19.531,57.129,12
50.293,28.32,31.738,49.805,40.527,12
38.574,26.855,36.133,35.645,35.645,12
17.578,26.855,38.574,6.836,-7.812,12
28.809,30.273,36.133,19.531,-32.227,12
57.129,34.18,34.180,58.594,6.348,12
46.875,29.297,32.715,44.434,57.129,12
25.879,32.715,35.156,8.301,8.789,12
29.297,36.133,37.109,10.742,17.578,12
37.109,23.926,28.320,33.691,68.359,12
41.992,21.484,22.949,44.434,63.965,12
29.297,30.762,29.297,15.137,68.359,12
20.996,32.227,30.762,0.977,59.57,12
41.992,32.227,25.879,30.762,81.055,12
57.617,31.738,27.832,62.988,90.82,12
33.691,32.715,34.180,37.109,58.105,12
17.578,37.109,38.086,0.977,55.664,12
30.273,29.785,37.109,16.602,63.965,12
53.711,27.832,39.062,57.617,38.574,12
48.828,36.133,41.992,47.852,-13.184,12
19.043,29.785,33.691,0.977,-1.953,12
23.926,27.832,30.273,5.859,-15.137,12
47.363,30.762,27.832,44.434,-16.602,12
41.504,29.297,28.320,45.41,2.441,12
15.625,31.738,33.203,6.348,-85.449,12
6.348,31.25,32.227,1.953,-83.496,12
32.227,29.297,30.273,39.551,-6.348,12
50.293,26.855,32.227,55.176,33.203,12
32.715,32.715,43.457,25.879,25.391,12
21.484,34.668,42.969,6.836,11.719,12
33.203,22.949,28.320,27.344,-5.371,12
50.781,20.02,26.855,54.199,50.293,12
33.691,23.926,29.785,29.297,58.105,12
16.602,27.344,30.762,-1.953,-65.43,12
26.855,25.391,31.738,12.207,-45.898,12
50.293,26.367,31.250,51.758,2.441,12
42.48,26.855,32.715,40.039,64.453,12
20.996,28.809,34.668,-1.465,127.93,12
21.973,33.203,29.785,1.465,46.387,63
45.41,33.203,30.273,47.363,39.551,63
51.27,33.203,35.645,53.223,59.57,63
14.16,28.32,26.855,-4.395,40.039,63
8.789,29.297,25.879,-11.23,86.426,63
32.715,26.855,26.855,34.668,141.113,63
39.551,23.926,24.902,51.758,114.746,63
14.16,29.297,31.738,16.602,13.184,63
2.441,31.25,33.203,-4.883,-44.922,63
20.508,27.344,29.297,20.508,-21.973,63
33.691,22.949,26.855,49.316,-9.277,63
24.902,25.879,33.691,30.762,-17.09,63
10.742,31.25,36.621,3.418,18.066,63
19.531,27.832,35.645,18.555,-18.066,63
45.898,25.391,36.621,58.594,17.09,63
31.738,23.438,30.273,40.527,56.152,63
2.93,24.902,31.250,-5.859,20.02,63
12.207,30.273,32.227,0.977,26.855,63
35.645,23.926,24.902,41.504,97.656,63
38.574,22.949,26.855,49.316,134.277,63
17.578,28.809,33.203,10.742,32.227,63
13.184,28.809,35.645,-0.488,31.738,63
36.621,33.691,29.785,33.203,47.852,63
52.734,36.133,25.879,55.176,75.195,63
35.645,29.785,33.691,20.996,41.504,63
16.602,30.273,33.203,-6.348,-13.184,63
27.832,28.809,23.438,18.066,17.578,63
54.688,31.738,27.344,56.641,33.691,63
38.574,32.715,36.133,36.621,23.438,63
0.977,24.414,29.297,-8.789,24.902,63
10.742,26.855,24.414,1.953,47.363,63
38.086,26.855,26.855,39.062,-11.719,63
34.668,30.762,30.273,30.762,-10.742,63
14.16,30.762,30.762,-3.906,52.734,63
12.695,27.344,34.668,0.0,19.043,63
37.598,25.879,32.715,37.598,-15.137,63
42.48,23.926,24.414,46.875,9.277,63
16.602,27.832,30.273,13.672,-22.461,63
11.719,31.25,32.715,-3.418,-47.363,63
31.738,31.25,29.785,24.902,35.156,63
40.527,29.785,27.832,52.734,94.238,63
18.066,29.785,30.762,21.973,84.473,63
4.395,28.809,33.203,-8.301,42.48,63
20.996,25.879,31.250,9.277,42.48,63
40.527,23.438,25.879,42.48,64.941,63
29.297,27.832,30.273,34.668,43.457,63
11.23,29.297,31.738,0.0,-31.738,63
22.949,30.273,26.855,10.254,-50.293,63
54.688,35.645,29.297,55.664,30.762,63
47.363,31.738,25.879,48.828,52.734,63
17.09,25.391,20.508,0.488,44.922,63
20.02,29.297,26.855,-6.348,20.02,63
40.039,28.809,25.879,31.25,2.93,136
44.922,23.926,23.438,49.316,17.09,136
20.996,31.738,31.250,17.578,73.242,136
13.184,37.598,34.180,-2.441,88.867,136
33.691,30.762,31.738,26.367,81.543,136
52.246,26.855,29.297,59.082,61.523,136
31.738,31.25,29.297,28.32,-7.812,136
13.184,30.762,29.297,0.0,8.301,136
33.691,32.227,33.691,29.785,2.441,136
54.688,30.273,30.762,61.035,-47.852,136
35.645,24.902,26.367,34.18,-21.973,136
12.695,30.762,28.320,-1.465,13.672,136
16.602,31.738,27.344,4.883,7.812,136
46.875,23.926,26.367,45.41,18.555,136
45.898,25.879,29.785,48.828,37.109,136
14.648,30.273,34.668,7.812,37.598,136
16.113,29.297,35.645,3.906,9.277,136
41.992,26.855,35.156,43.945,18.555,136
52.246,27.344,35.156,59.57,20.996,136
24.902,31.25,35.156,22.461,6.348,136
16.602,36.621,38.086,6.348,24.414,136
36.621,33.203,37.109,28.32,-34.18,136
41.504,20.508,26.367,45.898,-7.812,136
20.996,20.508,27.344,19.531,60.547,136
7.812,27.832,31.738,-13.672,35.156,136
20.02,29.297,28.809,4.395,1.953,136
38.086,24.414,28.809,46.387,23.926,136
32.715,26.855,34.180,37.109,43.945,136
10.742,34.18,35.645,-2.441,28.32,136
11.23,28.32,33.203,0.977,38.574,136
37.598,17.578,31.250,49.316,36.621,136
45.41,20.996,30.273,60.059,31.25,136
25.879,30.762,36.621,16.602,40.527,136
20.02,34.668,38.086,4.395,30.273,136
31.25,26.855,25.391,30.762,12.695,136
37.109,21.484,21.484,46.875,42.48,136
15.625,29.297,29.785,17.09,76.172,136
7.812,33.691,33.203,-4.883,60.547,136
26.855,27.832,26.855,15.625,59.082,136
43.945,24.902,24.414,49.316,78.125,136
32.227,27.344,30.762,33.691,40.039,136
18.555,28.809,34.180,0.977,8.789,136
21.484,26.367,28.320,8.789,52.734,136
49.805,35.156,29.297,48.34,100.098,136
46.875,38.086,32.715,47.852,51.27,136
10.254,24.414,28.320,-3.906,50.781,136
11.23,27.344,25.391,-13.672,87.891,136
37.109,28.32,23.438,31.738,26.855,136
41.504,27.344,28.320,44.434,11.23,136
16.113,27.344,32.715,4.395,16.602,136
11.23,24.902,29.785,-8.301,28.809,136
33.691,25.879,28.809,30.273,45.41,22
50.781,27.344,30.273,59.57,35.645,22
31.738,27.832,28.809,22.461,39.551,22
18.555,31.25,32.715,-5.859,-30.273,22
34.18,32.715,31.738,22.461,-3.418,22
47.852,25.391,20.996,48.828,54.688,22
30.762,26.855,24.902,25.879,37.598,22
10.254,30.762,32.715,-8.789,13.184,22
14.648,30.273,29.785,-2.93,-52.734,22
39.062,32.715,27.344,38.574,-38.574,22
